filename	video_id	emotion	emotion_id	intensity_level	mode
A438_conc_p_1	A438	concentration	27	1	p
A438_conc_p_2	A438	concentration	27	2	p
A438_conc_p_3	A438	concentration	27	3	p
A438_conc_p_4	A438	concentration	27	4	p
A438_conc_v_1	A438	concentration	27	1	v
A438_conc_v_2	A438	concentration	27	2	v
A438_conc_v_3	A438	concentration	27	3	v
A438_conc_v_4	A438	concentration	27	4	v
A438_conf_p_1	A438	confusion	1	1	p
A438_conf_p_3	A438	confusion	1	3	p
A438_conf_p_4	A438	confusion	1	4	p
A438_conf_v_1	A438	confusion	1	1	v
A438_conf_v_2	A438	confusion	1	2	v
A438_conf_v_3	A438	confusion	1	3	v
A438_conf_v_4	A438	confusion	1	4	v
A438_det_p_1	A438	determination	2	1	p
A438_det_p_2	A438	determination	2	2	p
A438_det_p_3	A438	determination	2	3	p
A438_det_p_4	A438	determination	2	4	p
A438_det_v_1	A438	determination	2	1	v
A438_det_v_2	A438	determination	2	2	v
A438_det_v_3	A438	determination	2	3	v
A438_det_v_4	A438	determination	2	4	v
A438_disa_p_1	A438	disappointment	37	1	p
A438_disa_p_2	A438	disappointment	37	2	p
A438_disa_p_3	A438	disappointment	37	3	p
A438_disa_p_4	A438	disappointment	37	4	p
A438_disa_v_1	A438	disappointment	37	1	v
A438_disa_v_2	A438	disappointment	37	2	v
A438_disa_v_3	A438	disappointment	37	3	v
A438_disa_v_4	A438	disappointment	37	4	v
A438_dou_p_1	A438	doubt	3	1	p
A438_dou_p_2	A438	doubt	3	2	p
A438_dou_p_4	A438	doubt	3	4	p
A438_dou_v_1	A438	doubt	3	1	v
A438_dou_v_2	A438	doubt	3	2	v
A438_dou_v_3	A438	doubt	3	3	v
A438_dou_v_4	A438	doubt	3	4	v
A438_gra_p_1	A438	gratitude	7	1	p
A438_gra_p_2	A438	gratitude	7	2	p
A438_gra_p_3	A438	gratitude	7	3	p
A438_gra_p_4	A438	gratitude	7	4	p
A438_gra_v_1	A438	gratitude	7	1	v
A438_gra_v_2	A438	gratitude	7	2	v
A438_gra_v_3	A438	gratitude	7	3	v
A438_gra_v_4	A438	gratitude	7	4	v
A438_int_p_1	A438	interest_curiosity	29	1	p
A438_int_p_2	A438	interest_curiosity	29	2	p
A438_int_p_3	A438	interest_curiosity	29	3	p
A438_int_p_4	A438	interest_curiosity	29	4	p
A438_int_v_1	A438	interest_curiosity	29	1	v
A438_int_v_2	A438	interest_curiosity	29	2	v
A438_int_v_3	A438	interest_curiosity	29	3	v
A438_int_v_4	A438	interest_curiosity	29	4	v
A55_bor_p_1	A55	boredom	26	1	p
A55_bor_p_2	A55	boredom	26	2	p
A55_bor_p_3	A55	boredom	26	3	p
A55_bor_p_4_ver1	A55	boredom	26	4	p
A55_bor_p_4_ver2	A55	boredom	26	4	p
A55_bor_v_1	A55	boredom	26	1	v
A55_bor_v_2_ver1	A55	boredom	26	2	v
A55_bor_v_2_ver2	A55	boredom	26	2	v
A55_bor_v_3_ver1	A55	boredom	26	3	v
A55_bor_v_3_ver2	A55	boredom	26	3	v
A55_bor_v_3_ver3	A55	boredom	26	3	v
A55_bor_v_4_ver1	A55	boredom	26	4	v
A55_bor_v_4_ver2	A55	boredom	26	4	v
A55_bor_v_4_ver3	A55	boredom	26	4	v
A55_conc_p_1	A55	concentration	27	1	p
A55_conc_p_2	A55	concentration	27	2	p
A55_conc_p_3	A55	concentration	27	3	p
A55_conc_p_4	A55	concentration	27	4	p
A55_conc_v_1_ver1	A55	concentration	27	1	v
A55_conc_v_1_ver2	A55	concentration	27	1	v
A55_conc_v_2_ver1	A55	concentration	27	2	v
A55_conc_v_2_ver2	A55	concentration	27	2	v
A55_conc_v_2_ver3	A55	concentration	27	2	v
A55_conc_v_3_ver1	A55	concentration	27	3	v
A55_conc_v_3_ver2	A55	concentration	27	3	v
A55_conc_v_3_ver3	A55	concentration	27	3	v
A55_conc_v_4_ver1	A55	concentration	27	4	v
A55_conc_v_4_ver2	A55	concentration	27	4	v
A55_conf_p_1	A55	confusion	1	1	p
A55_conf_p_2	A55	confusion	1	2	p
A55_conf_p_3	A55	confusion	1	3	p
A55_conf_p_4	A55	confusion	1	4	p
A55_conf_v_1_ver1	A55	confusion	1	1	v
A55_conf_v_1_ver2	A55	confusion	1	1	v
A55_conf_v_2_ver1	A55	confusion	1	2	v
A55_conf_v_2_ver2	A55	confusion	1	2	v
A55_conf_v_2_ver3	A55	confusion	1	2	v
A55_conf_v_2_ver4	A55	confusion	1	2	v
A55_conf_v_3_ver1	A55	confusion	1	3	v
A55_conf_v_3_ver2	A55	confusion	1	3	v
A55_conf_v_3_ver3	A55	confusion	1	3	v
A55_conf_v_4_ver1	A55	confusion	1	4	v
A55_conf_v_4_ver2	A55	confusion	1	4	v
A55_conf_v_4_ver3	A55	confusion	1	4	v
A55_det_p_1	A55	determination	2	1	p
A55_det_p_2	A55	determination	2	2	p
A55_det_p_3	A55	determination	2	3	p
A55_det_p_4_ver1	A55	determination	2	4	p
A55_det_p_4_ver2	A55	determination	2	4	p
A55_det_v_1_ver1	A55	determination	2	1	v
A55_det_v_1_ver2	A55	determination	2	1	v
A55_det_v_2_ver1	A55	determination	2	2	v
A55_det_v_2_ver2	A55	determination	2	2	v
A55_det_v_3_ver1	A55	determination	2	3	v
A55_det_v_3_ver2	A55	determination	2	3	v
A55_det_v_3_ver3	A55	determination	2	3	v
A55_det_v_3_ver4	A55	determination	2	3	v
A55_det_v_4_ver1	A55	determination	2	4	v
A55_det_v_4_ver2	A55	determination	2	4	v
A55_det_v_4_ver3	A55	determination	2	4	v
A55_disa_p_1	A55	disappointment	37	1	p
A55_disa_p_2	A55	disappointment	37	2	p
A55_disa_p_3_ver1	A55	disappointment	37	3	p
A55_disa_p_3_ver2	A55	disappointment	37	3	p
A55_disa_p_4_ver1	A55	disappointment	37	4	p
A55_disa_p_4_ver2	A55	disappointment	37	4	p
A55_disa_v_1	A55	disappointment	37	1	v
A55_disa_v_2_ver1	A55	disappointment	37	2	v
A55_disa_v_2_ver2	A55	disappointment	37	2	v
A55_disa_v_3_ver1	A55	disappointment	37	3	v
A55_disa_v_3_ver2	A55	disappointment	37	3	v
A55_disa_v_4_ver1	A55	disappointment	37	4	v
A55_disa_v_4_ver2	A55	disappointment	37	4	v
A55_dou_p_1	A55	doubt	3	1	p
A55_dou_p_2	A55	doubt	3	2	p
A55_dou_p_3_ver1	A55	doubt	3	3	p
A55_dou_p_3_ver2	A55	doubt	3	3	p
A55_dou_p_3_ver3	A55	doubt	3	3	p
A55_dou_p_4_ver1	A55	doubt	3	4	p
A55_dou_p_4_ver2	A55	doubt	3	4	p
A55_dou_p_4_ver3	A55	doubt	3	4	p
A55_dou_p_4_ver4	A55	doubt	3	4	p
A55_dou_v_1_ver1	A55	doubt	3	1	v
A55_dou_v_1_ver2	A55	doubt	3	1	v
A55_dou_v_2_ver1	A55	doubt	3	2	v
A55_dou_v_2_ver2	A55	doubt	3	2	v
A55_dou_v_2_ver3	A55	doubt	3	2	v
A55_dou_v_3_ver1	A55	doubt	3	3	v
A55_dou_v_3_ver2	A55	doubt	3	3	v
A55_dou_v_3_ver3	A55	doubt	3	3	v
A55_dou_v_4_ver1	A55	doubt	3	4	v
A55_dou_v_4_ver2	A55	doubt	3	4	v
A55_dou_v_4_ver3	A55	doubt	3	4	v
A55_dou_v_4_ver4	A55	doubt	3	4	v
A55_gra_p_1	A55	gratitude	7	1	p
A55_gra_p_2	A55	gratitude	7	2	p
A55_gra_p_3_ver1	A55	gratitude	7	3	p
A55_gra_p_3_ver2	A55	gratitude	7	3	p
A55_gra_p_4_ver1	A55	gratitude	7	4	p
A55_gra_p_4_ver2	A55	gratitude	7	4	p
A55_gra_p_4_ver3	A55	gratitude	7	4	p
A55_gra_v_1	A55	gratitude	7	1	v
A55_gra_v_2_ver1	A55	gratitude	7	2	v
A55_gra_v_2_ver2	A55	gratitude	7	2	v
A55_gra_v_3_ver1	A55	gratitude	7	3	v
A55_gra_v_3_ver2	A55	gratitude	7	3	v
A55_gra_v_4_ver1	A55	gratitude	7	4	v
A55_gra_v_4_ver2	A55	gratitude	7	4	v
A55_int_p_1	A55	interest_curiosity	29	1	p
A55_int_p_2	A55	interest_curiosity	29	2	p
A55_int_p_3	A55	interest_curiosity	29	3	p
A55_int_p_4_ver1	A55	interest_curiosity	29	4	p
A55_int_p_4_ver2	A55	interest_curiosity	29	4	p
A55_int_v_1_ver1	A55	interest_curiosity	29	1	v
A55_int_v_1_ver2	A55	interest_curiosity	29	1	v
A55_int_v_2_ver1	A55	interest_curiosity	29	2	v
A55_int_v_2_ver2	A55	interest_curiosity	29	2	v
A55_int_v_2_ver3	A55	interest_curiosity	29	2	v
A55_int_v_3_ver1	A55	interest_curiosity	29	3	v
A55_int_v_3_ver2	A55	interest_curiosity	29	3	v
A55_int_v_3_ver3	A55	interest_curiosity	29	3	v
A55_int_v_3_ver4	A55	interest_curiosity	29	3	v
A55_int_v_4_ver1	A55	interest_curiosity	29	4	v
A55_int_v_4_ver2	A55	interest_curiosity	29	4	v
A55_int_v_4_ver3	A55	interest_curiosity	29	4	v
A55_int_v_4_ver4	A55	interest_curiosity	29	4	v
A55_int_v_4_ver5	A55	interest_curiosity	29	4	v
A64_bor_p_1	A64	boredom	26	1	p
A64_bor_p_2	A64	boredom	26	2	p
A64_bor_p_3	A64	boredom	26	3	p
A64_bor_p_4	A64	boredom	26	4	p
A64_bor_v_1	A64	boredom	26	1	v
A64_bor_v_2	A64	boredom	26	2	v
A64_bor_v_3	A64	boredom	26	3	v
A64_bor_v_4	A64	boredom	26	4	v
A64_conc_p_1	A64	concentration	27	1	p
A64_conc_p_2	A64	concentration	27	2	p
A64_conc_p_3	A64	concentration	27	3	p
A64_conc_p_4	A64	concentration	27	4	p
A64_conc_v_1	A64	concentration	27	1	v
A64_conc_v_2	A64	concentration	27	2	v
A64_conc_v_3	A64	concentration	27	3	v
A64_conc_v_4	A64	concentration	27	4	v
A64_conf_p_1	A64	confusion	1	1	p
A64_conf_p_2	A64	confusion	1	2	p
A64_conf_p_3	A64	confusion	1	3	p
A64_conf_p_4	A64	confusion	1	4	p
A64_conf_v_1	A64	confusion	1	1	v
A64_conf_v_2	A64	confusion	1	2	v
A64_conf_v_3	A64	confusion	1	3	v
A64_conf_v_4	A64	confusion	1	4	v
A64_det_p_1	A64	determination	2	1	p
A64_det_p_2	A64	determination	2	2	p
A64_det_p_3	A64	determination	2	3	p
A64_det_p_4	A64	determination	2	4	p
A64_det_v_1	A64	determination	2	1	v
A64_det_v_2	A64	determination	2	2	v
A64_det_v_3	A64	determination	2	3	v
A64_det_v_4	A64	determination	2	4	v
A64_disa_p_1	A64	disappointment	37	1	p
A64_disa_p_2	A64	disappointment	37	2	p
A64_disa_p_3	A64	disappointment	37	3	p
A64_disa_p_4	A64	disappointment	37	4	p
A64_disa_v_1	A64	disappointment	37	1	v
A64_disa_v_2	A64	disappointment	37	2	v
A64_disa_v_3	A64	disappointment	37	3	v
A64_disa_v_4	A64	disappointment	37	4	v
A64_dou_p_1	A64	doubt	3	1	p
A64_dou_p_2	A64	doubt	3	2	p
A64_dou_p_3	A64	doubt	3	3	p
A64_dou_p_4	A64	doubt	3	4	p
A64_dou_v_1	A64	doubt	3	1	v
A64_dou_v_2	A64	doubt	3	2	v
A64_dou_v_3	A64	doubt	3	3	v
A64_dou_v_4	A64	doubt	3	4	v
A64_gra_p_1	A64	gratitude	7	1	p
A64_gra_p_2	A64	gratitude	7	2	p
A64_gra_p_3	A64	gratitude	7	3	p
A64_gra_p_4	A64	gratitude	7	4	p
A64_gra_v_1	A64	gratitude	7	1	v
A64_gra_v_2	A64	gratitude	7	2	v
A64_gra_v_3	A64	gratitude	7	3	v
A64_gra_v_4	A64	gratitude	7	4	v
A64_int_p_1	A64	interest_curiosity	29	1	p
A64_int_p_2	A64	interest_curiosity	29	2	p
A64_int_p_3	A64	interest_curiosity	29	3	p
A64_int_p_4	A64	interest_curiosity	29	4	p
A64_int_v_1	A64	interest_curiosity	29	1	v
A64_int_v_2	A64	interest_curiosity	29	2	v
A64_int_v_3	A64	interest_curiosity	29	3	v
A64_int_v_4	A64	interest_curiosity	29	4	v
A65_bor_p_1	A65	boredom	26	1	p
A65_bor_p_2	A65	boredom	26	2	p
A65_bor_p_3	A65	boredom	26	3	p
A65_bor_p_4	A65	boredom	26	4	p
A65_bor_v_1	A65	boredom	26	1	v
A65_bor_v_2	A65	boredom	26	2	v
A65_bor_v_3	A65	boredom	26	3	v
A65_bor_v_4	A65	boredom	26	4	v
A65_conc_p_1	A65	concentration	27	1	p
A65_conc_p_2	A65	concentration	27	2	p
A65_conc_p_3	A65	concentration	27	3	p
A65_conc_p_4	A65	concentration	27	4	p
A65_conc_v_1	A65	concentration	27	1	v
A65_conc_v_2	A65	concentration	27	2	v
A65_conc_v_3	A65	concentration	27	3	v
A65_conc_v_4	A65	concentration	27	4	v
A65_conf_p_1	A65	confusion	1	1	p
A65_conf_p_2	A65	confusion	1	2	p
A65_conf_p_3	A65	confusion	1	3	p
A65_conf_p_4	A65	confusion	1	4	p
A65_conf_v_1	A65	confusion	1	1	v
A65_conf_v_2	A65	confusion	1	2	v
A65_conf_v_3	A65	confusion	1	3	v
A65_conf_v_4	A65	confusion	1	4	v
A65_det_p_1	A65	determination	2	1	p
A65_det_p_2	A65	determination	2	2	p
A65_det_p_3	A65	determination	2	3	p
A65_det_p_4	A65	determination	2	4	p
A65_det_v_1	A65	determination	2	1	v
A65_det_v_2	A65	determination	2	2	v
A65_det_v_3	A65	determination	2	3	v
A65_det_v_4	A65	determination	2	4	v
A65_disa_p_1	A65	disappointment	37	1	p
A65_disa_p_2	A65	disappointment	37	2	p
A65_disa_p_3	A65	disappointment	37	3	p
A65_disa_p_4	A65	disappointment	37	4	p
A65_disa_v_1	A65	disappointment	37	1	v
A65_disa_v_2	A65	disappointment	37	2	v
A65_disa_v_3	A65	disappointment	37	3	v
A65_disa_v_4	A65	disappointment	37	4	v
A65_dou_p_1	A65	doubt	3	1	p
A65_dou_p_2	A65	doubt	3	2	p
A65_dou_p_3	A65	doubt	3	3	p
A65_dou_p_4	A65	doubt	3	4	p
A65_dou_v_1	A65	doubt	3	1	v
A65_dou_v_2	A65	doubt	3	2	v
A65_dou_v_3	A65	doubt	3	3	v
A65_dou_v_4	A65	doubt	3	4	v
A65_gra_p_1	A65	gratitude	7	1	p
A65_gra_p_2	A65	gratitude	7	2	p
A65_gra_p_3	A65	gratitude	7	3	p
A65_gra_p_4	A65	gratitude	7	4	p
A65_gra_v_1	A65	gratitude	7	1	v
A65_gra_v_2	A65	gratitude	7	2	v
A65_gra_v_3	A65	gratitude	7	3	v
A65_gra_v_4	A65	gratitude	7	4	v
A65_int_p_1	A65	interest_curiosity	29	1	p
A65_int_p_2	A65	interest_curiosity	29	2	p
A65_int_p_3	A65	interest_curiosity	29	3	p
A65_int_p_4	A65	interest_curiosity	29	4	p
A65_int_v_1	A65	interest_curiosity	29	1	v
A65_int_v_2	A65	interest_curiosity	29	2	v
A65_int_v_3	A65	interest_curiosity	29	3	v
A65_int_v_4	A65	interest_curiosity	29	4	v
A67_bor_p_1	A67	boredom	26	1	p
A67_bor_p_2	A67	boredom	26	2	p
A67_bor_p_3	A67	boredom	26	3	p
A67_bor_p_4_e	A67	boredom	26	4	p
A67_bor_v_1	A67	boredom	26	1	v
A67_bor_v_4	A67	boredom	26	4	v
A67_conc_p_1	A67	concentration	27	1	p
A67_conc_p_3	A67	concentration	27	3	p
A67_conc_p_4_e	A67	concentration	27	4	p
A67_conc_v_1	A67	concentration	27	1	v
A67_conc_v_2	A67	concentration	27	2	v
A67_conc_v_3	A67	concentration	27	3	v
A67_conc_v_4_e	A67	concentration	27	4	v
A67_conf_p_1	A67	confusion	1	1	p
A67_conf_p_2	A67	confusion	1	2	p
A67_conf_p_4	A67	confusion	1	4	p
A67_conf_v_1	A67	confusion	1	1	v
A67_conf_v_2	A67	confusion	1	2	v
A67_conf_v_3	A67	confusion	1	3	v
A67_conf_v_4	A67	confusion	1	4	v
A67_det_p_1	A67	determination	2	1	p
A67_det_p_2	A67	determination	2	2	p
A67_det_p_3	A67	determination	2	3	p
A67_det_p_4	A67	determination	2	4	p
A67_det_v_1	A67	determination	2	1	v
A67_det_v_2	A67	determination	2	2	v
A67_det_v_3_e	A67	determination	2	3	v
A67_det_v_4	A67	determination	2	4	v
A67_disa_p_1	A67	disappointment	37	1	p
A67_disa_p_2	A67	disappointment	37	2	p
A67_disa_p_3	A67	disappointment	37	3	p
A67_disa_p_4	A67	disappointment	37	4	p
A67_disa_v_1	A67	disappointment	37	1	v
A67_disa_v_2	A67	disappointment	37	2	v
A67_disa_v_4	A67	disappointment	37	4	v
A67_dou_p_1	A67	doubt	3	1	p
A67_dou_p_2	A67	doubt	3	2	p
A67_dou_p_3	A67	doubt	3	3	p
A67_dou_p_4	A67	doubt	3	4	p
A67_dou_v_1	A67	doubt	3	1	v
A67_dou_v_2	A67	doubt	3	2	v
A67_dou_v_3	A67	doubt	3	3	v
A67_dou_v_4	A67	doubt	3	4	v
A67_gra_p_1	A67	gratitude	7	1	p
A67_gra_p_2	A67	gratitude	7	2	p
A67_gra_p_3	A67	gratitude	7	3	p
A67_gra_p_4	A67	gratitude	7	4	p
A67_gra_v_1	A67	gratitude	7	1	v
A67_gra_v_2	A67	gratitude	7	2	v
A67_gra_v_3	A67	gratitude	7	3	v
A67_gra_v_4_e	A67	gratitude	7	4	v
A67_int_p_1	A67	interest_curiosity	29	1	p
A67_int_p_3_e	A67	interest_curiosity	29	3	p
A67_int_p_4	A67	interest_curiosity	29	4	p
A67_int_v_1	A67	interest_curiosity	29	1	v
A67_int_v_2	A67	interest_curiosity	29	2	v
A67_int_v_3	A67	interest_curiosity	29	3	v
A67_int_v_4	A67	interest_curiosity	29	4	v
A72_bor_p_1	A72	boredom	26	1	p
A72_bor_p_2	A72	boredom	26	2	p
A72_bor_p_3	A72	boredom	26	3	p
A72_bor_p_4	A72	boredom	26	4	p
A72_bor_v_1	A72	boredom	26	1	v
A72_bor_v_2	A72	boredom	26	2	v
A72_bor_v_3	A72	boredom	26	3	v
A72_bor_v_4	A72	boredom	26	4	v
A72_conc_p_1	A72	concentration	27	1	p
A72_conc_p_2	A72	concentration	27	2	p
A72_conc_p_3	A72	concentration	27	3	p
A72_conc_p_4	A72	concentration	27	4	p
A72_conc_v_1	A72	concentration	27	1	v
A72_conc_v_2	A72	concentration	27	2	v
A72_conc_v_3	A72	concentration	27	3	v
A72_conc_v_4	A72	concentration	27	4	v
A72_conf_p_1	A72	confusion	1	1	p
A72_conf_p_2	A72	confusion	1	2	p
A72_conf_p_3	A72	confusion	1	3	p
A72_conf_p_4	A72	confusion	1	4	p
A72_conf_v_1	A72	confusion	1	1	v
A72_conf_v_2	A72	confusion	1	2	v
A72_conf_v_3	A72	confusion	1	3	v
A72_conf_v_4	A72	confusion	1	4	v
A72_det_p_1	A72	determination	2	1	p
A72_det_p_2	A72	determination	2	2	p
A72_det_p_3	A72	determination	2	3	p
A72_det_p_4	A72	determination	2	4	p
A72_det_v_1	A72	determination	2	1	v
A72_det_v_2	A72	determination	2	2	v
A72_det_v_3	A72	determination	2	3	v
A72_det_v_4	A72	determination	2	4	v
A72_disa_p_1	A72	disappointment	37	1	p
A72_disa_p_4	A72	disappointment	37	4	p
A72_disa_v_1	A72	disappointment	37	1	v
A72_disa_v_2	A72	disappointment	37	2	v
A72_disa_v_3	A72	disappointment	37	3	v
A72_disa_v_4	A72	disappointment	37	4	v
A72_dou_p_1	A72	doubt	3	1	p
A72_dou_p_2	A72	doubt	3	2	p
A72_dou_p_3	A72	doubt	3	3	p
A72_dou_p_4	A72	doubt	3	4	p
A72_dou_v_1	A72	doubt	3	1	v
A72_dou_v_2	A72	doubt	3	2	v
A72_dou_v_3	A72	doubt	3	3	v
A72_dou_v_4	A72	doubt	3	4	v
A72_gra_p_1	A72	gratitude	7	1	p
A72_gra_p_2	A72	gratitude	7	2	p
A72_gra_p_3	A72	gratitude	7	3	p
A72_gra_p_4	A72	gratitude	7	4	p
A72_gra_v_1	A72	gratitude	7	1	v
A72_gra_v_2	A72	gratitude	7	2	v
A72_gra_v_3	A72	gratitude	7	3	v
A72_gra_v_4	A72	gratitude	7	4	v
A72_int_p_1	A72	interest_curiosity	29	1	p
A72_int_p_2	A72	interest_curiosity	29	2	p
A72_int_p_3	A72	interest_curiosity	29	3	p
A72_int_p_4	A72	interest_curiosity	29	4	p
A72_int_v_1	A72	interest_curiosity	29	1	v
A72_int_v_2	A72	interest_curiosity	29	2	v
A72_int_v_3	A72	interest_curiosity	29	3	v
A72_int_v_4	A72	interest_curiosity	29	4	v
A74_bor_p_1	A74	boredom	26	1	p
A74_bor_p_2	A74	boredom	26	2	p
A74_bor_p_3	A74	boredom	26	3	p
A74_bor_p_4	A74	boredom	26	4	p
A74_bor_v_1	A74	boredom	26	1	v
A74_bor_v_2	A74	boredom	26	2	v
A74_bor_v_3	A74	boredom	26	3	v
A74_bor_v_4	A74	boredom	26	4	v
A74_conc_p_1	A74	concentration	27	1	p
A74_conc_p_2	A74	concentration	27	2	p
A74_conc_p_3	A74	concentration	27	3	p
A74_conc_p_4	A74	concentration	27	4	p
A74_conc_v_1	A74	concentration	27	1	v
A74_conc_v_2	A74	concentration	27	2	v
A74_conc_v_3	A74	concentration	27	3	v
A74_conc_v_4	A74	concentration	27	4	v
A74_conf_p_1	A74	confusion	1	1	p
A74_conf_p_2	A74	confusion	1	2	p
A74_conf_p_3	A74	confusion	1	3	p
A74_conf_p_4	A74	confusion	1	4	p
A74_conf_v_1	A74	confusion	1	1	v
A74_conf_v_2	A74	confusion	1	2	v
A74_conf_v_3	A74	confusion	1	3	v
A74_conf_v_4	A74	confusion	1	4	v
A74_det_p_1	A74	determination	2	1	p
A74_det_p_2	A74	determination	2	2	p
A74_det_p_3	A74	determination	2	3	p
A74_det_p_4	A74	determination	2	4	p
A74_det_v_1	A74	determination	2	1	v
A74_det_v_2	A74	determination	2	2	v
A74_det_v_3	A74	determination	2	3	v
A74_det_v_4	A74	determination	2	4	v
A74_disa_p_1	A74	disappointment	37	1	p
A74_disa_p_2	A74	disappointment	37	2	p
A74_disa_p_3	A74	disappointment	37	3	p
A74_disa_p_4	A74	disappointment	37	4	p
A74_disa_v_1	A74	disappointment	37	1	v
A74_disa_v_2	A74	disappointment	37	2	v
A74_disa_v_3	A74	disappointment	37	3	v
A74_disa_v_4	A74	disappointment	37	4	v
A74_dou_p_1	A74	doubt	3	1	p
A74_dou_p_2	A74	doubt	3	2	p
A74_dou_p_3	A74	doubt	3	3	p
A74_dou_p_4	A74	doubt	3	4	p
A74_dou_v_1	A74	doubt	3	1	v
A74_dou_v_2	A74	doubt	3	2	v
A74_dou_v_3	A74	doubt	3	3	v
A74_dou_v_4	A74	doubt	3	4	v
A74_gra_p_1	A74	gratitude	7	1	p
A74_gra_p_2	A74	gratitude	7	2	p
A74_gra_p_3	A74	gratitude	7	3	p
A74_gra_p_4	A74	gratitude	7	4	p
A74_gra_v_1	A74	gratitude	7	1	v
A74_gra_v_2	A74	gratitude	7	2	v
A74_gra_v_3	A74	gratitude	7	3	v
A74_gra_v_4	A74	gratitude	7	4	v
A74_int_p_1	A74	interest_curiosity	29	1	p
A74_int_p_2	A74	interest_curiosity	29	2	p
A74_int_p_3	A74	interest_curiosity	29	3	p
A74_int_p_4	A74	interest_curiosity	29	4	p
A74_int_v_1	A74	interest_curiosity	29	1	v
A74_int_v_2	A74	interest_curiosity	29	2	v
A74_int_v_3	A74	interest_curiosity	29	3	v
A74_int_v_4	A74	interest_curiosity	29	4	v
A75_bor_p_1	A75	boredom	26	1	p
A75_bor_p_2	A75	boredom	26	2	p
A75_bor_p_3	A75	boredom	26	3	p
A75_bor_p_4	A75	boredom	26	4	p
A75_bor_v_1	A75	boredom	26	1	v
A75_bor_v_2	A75	boredom	26	2	v
A75_bor_v_3	A75	boredom	26	3	v
A75_bor_v_4	A75	boredom	26	4	v
A75_conc_p_1	A75	concentration	27	1	p
A75_conc_p_2	A75	concentration	27	2	p
A75_conc_p_3	A75	concentration	27	3	p
A75_conc_p_4	A75	concentration	27	4	p
A75_conc_v_1	A75	concentration	27	1	v
A75_conc_v_2	A75	concentration	27	2	v
A75_conc_v_3	A75	concentration	27	3	v
A75_conc_v_4	A75	concentration	27	4	v
A75_conf_p_1	A75	confusion	1	1	p
A75_conf_p_2	A75	confusion	1	2	p
A75_conf_p_3	A75	confusion	1	3	p
A75_conf_p_4	A75	confusion	1	4	p
A75_conf_v_1	A75	confusion	1	1	v
A75_conf_v_2	A75	confusion	1	2	v
A75_conf_v_3	A75	confusion	1	3	v
A75_conf_v_4	A75	confusion	1	4	v
A75_det_p_1	A75	determination	2	1	p
A75_det_p_2	A75	determination	2	2	p
A75_det_p_3	A75	determination	2	3	p
A75_det_p_4	A75	determination	2	4	p
A75_det_v_1	A75	determination	2	1	v
A75_det_v_2	A75	determination	2	2	v
A75_det_v_3	A75	determination	2	3	v
A75_det_v_4	A75	determination	2	4	v
A75_disa_p_1	A75	disappointment	37	1	p
A75_disa_p_2	A75	disappointment	37	2	p
A75_disa_p_3	A75	disappointment	37	3	p
A75_disa_p_4	A75	disappointment	37	4	p
A75_disa_v_1	A75	disappointment	37	1	v
A75_disa_v_2_e	A75	disappointment	37	2	v
A75_disa_v_3	A75	disappointment	37	3	v
A75_disa_v_4	A75	disappointment	37	4	v
A75_dou_p_1	A75	doubt	3	1	p
A75_dou_p_2	A75	doubt	3	2	p
A75_dou_p_3	A75	doubt	3	3	p
A75_dou_p_4	A75	doubt	3	4	p
A75_dou_v_1	A75	doubt	3	1	v
A75_dou_v_2	A75	doubt	3	2	v
A75_dou_v_3	A75	doubt	3	3	v
A75_dou_v_4	A75	doubt	3	4	v
A75_gra_p_1	A75	gratitude	7	1	p
A75_gra_p_2_e	A75	gratitude	7	2	p
A75_gra_p_3	A75	gratitude	7	3	p
A75_gra_p_4	A75	gratitude	7	4	p
A75_gra_v_1	A75	gratitude	7	1	v
A75_gra_v_2	A75	gratitude	7	2	v
A75_gra_v_3_e	A75	gratitude	7	3	v
A75_gra_v_4	A75	gratitude	7	4	v
A75_int_p_1	A75	interest_curiosity	29	1	p
A75_int_p_2	A75	interest_curiosity	29	2	p
A75_int_p_3	A75	interest_curiosity	29	3	p
A75_int_p_4	A75	interest_curiosity	29	4	p
A75_int_v_1	A75	interest_curiosity	29	1	v
A75_int_v_2_e	A75	interest_curiosity	29	2	v
A75_int_v_3	A75	interest_curiosity	29	3	v
A75_int_v_4	A75	interest_curiosity	29	4	v
A91_bor_p_1	A91	boredom	26	1	p
A91_bor_p_2	A91	boredom	26	2	p
A91_bor_p_3	A91	boredom	26	3	p
A91_bor_p_4	A91	boredom	26	4	p
A91_bor_v_1	A91	boredom	26	1	v
A91_bor_v_2	A91	boredom	26	2	v
A91_bor_v_3	A91	boredom	26	3	v
A91_bor_v_4	A91	boredom	26	4	v
A91_conc_p_1	A91	concentration	27	1	p
A91_conc_p_2	A91	concentration	27	2	p
A91_conc_p_3	A91	concentration	27	3	p
A91_conc_p_4	A91	concentration	27	4	p
A91_conc_v_1	A91	concentration	27	1	v
A91_conc_v_2	A91	concentration	27	2	v
A91_conc_v_3	A91	concentration	27	3	v
A91_conc_v_4	A91	concentration	27	4	v
A91_conf_p_1	A91	confusion	1	1	p
A91_conf_p_2	A91	confusion	1	2	p
A91_conf_p_3	A91	confusion	1	3	p
A91_conf_p_4	A91	confusion	1	4	p
A91_conf_v_1	A91	confusion	1	1	v
A91_conf_v_2	A91	confusion	1	2	v
